ANALYTE,category,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_quatN,fr_unbrch_alkane
PA(15:1(9Z)/21:0),Glycerophospholipids [GP],12.37522076,-4.745772975,12.37522076,0.216017397,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.3125,3.888344925,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829063699,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,12.84164325,51.36657298,115.5747892,0,0,30.52326177,19.26054911,26.3202042,42.71055234,0,0,-0.885743474,0,37.90781841,3.665163719,-4.745772975,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(16:1(9Z)/20:0),Glycerophospholipids [GP],12.37522076,-4.746140119,12.37522076,0.215983084,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.291666667,3.905670015,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829051581,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.32925147,42.72694391,0,0,-0.885130239,0,37.87256783,3.674729377,-4.746140119,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(17:0/19:1(9Z)),Glycerophospholipids [GP],12.36816086,-4.74691983,12.36816086,0.206102802,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.926390885,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829057116,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,121.9956108,0,0,30.52326177,19.26054911,26.33294628,42.73516734,0,0,-0.884771865,0,37.85013866,3.685661638,-4.74691983,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(17:1(9Z)/19:0),Glycerophospholipids [GP],12.37311774,-4.746321935,12.37311774,0.215912794,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.917103535,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829057116,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.33417476,42.73615158,0,0,-0.884771865,0,37.85230518,3.680684509,-4.746321935,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(19:0/17:1(9Z)),Glycerophospholipids [GP],12.35737598,-4.746738014,12.35737598,0.205838066,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.912785682,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829057203,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,121.9956108,0,0,30.52326177,19.26054911,26.33083338,42.73282241,0,0,-0.884771865,0,37.85955306,3.680523254,-4.746738014,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(19:1(9Z)/17:0),Glycerophospholipids [GP],12.36233286,-4.746140119,12.36233286,0.215648058,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.921706728,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829057203,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.33206186,42.73380665,0,0,-0.884771865,0,37.85227022,3.684995483,-4.746140119,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(20:0/16:1(9Z)),Glycerophospholipids [GP],12.34841023,-4.74637087,12.34841023,0.205629324,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.291666667,3.896958712,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829051341,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,121.9956108,0,0,30.52326177,19.26054911,26.32375319,42.72122391,0,0,-0.885130239,0,37.88460542,3.67414081,-4.74637087,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(20:1(11Z)/16:0),Glycerophospholipids [GP],12.35426915,-4.744870941,12.35426915,0.21634135,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.905624734,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829051341,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,121.9956108,0,0,30.52326177,19.26054911,26.33086234,42.72732156,0,0,-0.880471839,0,37.8553368,3.684044299,-4.744870941,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(21:0/15:1(9Z)),Glycerophospholipids [GP],12.33675442,-4.745811204,12.33675442,0.2053543,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.3125,3.87541497,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829064275,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.31245868,42.70234743,0,0,-0.885743474,0,37.92485111,3.66411969,-4.745811204,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(22:0/14:1(9Z)),Glycerophospholipids [GP],12.32206437,-4.74504779,12.32206437,0.204994856,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.895833333,1.333333333,3.84849027,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.766561212,6.127019924,-1.21,11829034408,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,173.6784119,32.10410811,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.29666039,42.67570177,0,0,-0.886637242,0,37.98294834,3.648596752,-4.74504779,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(22:1(11Z)/14:0),Glycerophospholipids [GP],12.32792329,-4.743547861,12.32792329,0.215706882,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.874978778,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829034408,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,121.9956108,0,0,30.52326177,19.26054911,26.30376954,42.68179942,0,0,-0.881978843,0,37.93447824,3.677701724,-4.743547861,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(18:1(9Z)/18:0),Glycerophospholipids [GP],12.36885843,-4.746321935,12.36885843,0.215803024,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.922472217,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829053934,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,115.5747892,0,0,30.52326177,19.26054911,26.33510241,42.73841784,0,0,-0.884653955,0,37.84572867,3.683949189,-4.746321935,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
PA(16:0/20:1(11Z)),Glycerophospholipids [GP],12.3729653,-4.745648001,12.3729653,0.2110262,0.028401554,702.995,627.395,702.519956,284,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.914670852,796.8553292,35.39500171,31.15059833,32.04502553,23.28020552,19.98234432,21.51264106,13.61525999,14.85461279,8.784085551,9.269506112,5.779997938,6.140456651,-1.21,11829051581,46.79,35.61035825,37.60597836,294.7192064,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,167.2575903,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,212.5760895,13.21376393,12.15204021,0,0,0,7.822697123,41.0431641,28.15159572,0,206.4721231,12.15204021,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,44.94575136,128.4164325,0,0,30.52326177,19.26054911,26.33429496,42.7313672,0,0,-0.880471839,0,37.84765612,3.685023778,-4.745648001,0.897435897,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,11.8497,197.8331,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,23
"PA(18:0/18:2(9Z,12Z))",Glycerophospholipids [GP],12.35839195,-4.750193144,12.35839195,0.198388578,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.541666667,0.9375,1.416666667,3.952121645,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.2617066,14.5010594,8.472917744,8.958338306,5.520685362,5.881144075,-1.47,11829053934,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,160.1471657,44.94575136,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,57.78739461,102.733146,0,0,42.67530199,19.26054911,26.31806963,42.72313925,0,0,-0.89435807,0,38.92464728,3.650917285,-4.750193144,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
"PA(14:0/22:2(13Z,16Z))",Glycerophospholipids [GP],12.36924653,-4.746133058,12.36924653,0.209586594,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.541666667,0.9375,1.416666667,3.91174158,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.2617066,14.5010594,8.472917744,8.958338306,5.520685362,5.881144075,-1.47,11829035761,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,160.1471657,44.94575136,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,109.1539676,0,0,42.67530199,19.26054911,26.30591902,42.68532624,0,0,-0.884979085,0,38.9639029,3.648186203,-4.746133058,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
PA(14:1(9Z)/22:1(11Z)),Glycerophospholipids [GP],12.36668694,-4.748896538,12.36668694,0.206885165,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.895833333,1.333333333,3.916659979,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.24980122,14.48915401,8.442333841,8.927754403,5.465980695,5.826439408,-1.47,11829035761,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,147.3055224,57.78739461,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,12.84164325,64.20821623,89.89150272,0,0,42.67530199,19.26054911,26.28873994,42.67028786,0,0,-0.897924925,0,39.028176,3.631839882,-4.748896538,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
"PA(16:0/20:2(11Z,14Z))",Glycerophospholipids [GP],12.36878995,-4.748283042,12.36878995,0.2055166,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.541666667,0.9375,1.416666667,3.943752736,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.2617066,14.5010594,8.472917744,8.958338306,5.520685362,5.881144075,-1.47,11829051581,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,160.1471657,44.94575136,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,51.36657298,109.1539676,0,0,42.67530199,19.26054911,26.32187932,42.72004049,0,0,-0.887880123,0,38.91292208,3.653543491,-4.748283042,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
PA(16:1(9Z)/20:1(11Z)),Glycerophospholipids [GP],12.36878995,-4.749823348,12.36878995,0.206850853,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.291666667,3.948966825,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.24980122,14.48915401,8.442333841,8.927754403,5.479417422,5.839876135,-1.47,11829051581,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,140.8847008,64.20821623,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,12.84164325,57.78739461,96.31232434,0,0,42.67530199,19.26054911,26.31119666,42.71069317,0,0,-0.896417921,0,38.94357219,3.65300148,-4.749823348,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
PA(17:1(9Z)/19:1(9Z)),Glycerophospholipids [GP],12.36398551,-4.751095177,12.36398551,0.201927454,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.520833333,0.875,1.270833333,3.965674495,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.24980122,14.48915401,8.442333841,8.927754403,5.479417422,5.839876135,-1.47,11829057116,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,140.8847008,64.20821623,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,12.84164325,64.20821623,89.89150272,0,0,42.67530199,19.26054911,26.30984798,42.7144933,0,0,-0.900717947,0,38.94207924,3.657614826,-4.751095177,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
"PA(17:2(9Z,12Z)/19:0)",Glycerophospholipids [GP],12.37018949,-4.749250186,12.37018949,0.212984543,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.541666667,0.958333333,1.4375,3.941504619,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.2617066,14.5010594,8.472917744,8.958338306,5.507248636,5.867707348,-1.47,11829057116,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,166.5679873,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,12.84164325,64.20821623,89.89150272,0,0,42.67530199,19.26054911,26.31907357,42.72244364,0,0,-0.894475981,0,38.936886,3.637545183,-4.749250186,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
"PA(19:0/17:2(9Z,12Z))",Glycerophospholipids [GP],12.35186638,-4.750011328,12.35186638,0.198233612,0.028674754,700.979,627.395,700.5043059,282,0.469211784,-0.461628173,0.469211784,0.461628173,0.541666667,0.958333333,1.4375,3.937232595,837.8424599,35.39500171,30.89108531,31.7855125,23.28020552,19.63217424,21.16247098,13.2617066,14.5010594,8.472917744,8.958338306,5.507248636,5.867707348,-1.47,11829057203,46.53,35.35936394,37.35032635,294.0296034,19.26054911,6.606881965,6.103966388,0,0,19.7613077,14.11282153,4.565048285,0,0,166.5679873,38.52492974,12.84164325,6.606881965,37.93841893,19.7613077,0,0,199.7344462,13.21376393,24.30408043,0,0,0,7.822697123,41.0431641,28.15159572,0,193.6304798,24.30408043,0,119.36,32.47215605,14.15412265,19.44852521,6.420821623,64.20821623,96.31232434,0,0,42.67530199,19.26054911,26.31502907,42.71852806,0,0,-0.894475981,0,38.9456627,3.637489705,-4.750011328,0.846153846,48,2,8,0,0,0,0,0,0,6,2,9,36,0,0,0,0,11.6257,197.7391,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,0,20
